Found|_ZN9Minecraft12setLeaveGameEv|modscript_nextgen.cpp|3008
NoFound|_ZN5Level14getAllEntitiesEv|modscript_nextgen.cpp|3011
NoFound|_ZN5Level11addListenerEP13LevelListener|modscript_nextgen.cpp|3014
Found|_ZN14RakNetInstance7connectEPKci|modscript_nextgen.cpp|3016
NoFound|_ZTV4Item|modscript_nextgen.cpp|3021
NoFound|_ZN4Font10drawCachedERKSsffRK5ColorbP11MaterialPtr|modscript_nextgen.cpp|3027
NoFound|_ZN4Font5widthERKSs|modscript_nextgen.cpp|3031
NoFound|_ZTV5Block|modscript_nextgen.cpp|3035
NoFound|_ZN5BlockC1ERKSsiRK8Material|modscript_nextgen.cpp|3039
NoFound|_ZN9BlockItemC1ERKSsi|modscript_nextgen.cpp|3041
Found|_ZN5Block14setVisualShapeERK4Vec3S2_|modscript_nextgen.cpp|3043
NoFound|_ZN5Block7mBlocksE|modscript_nextgen.cpp|3044
NoFound|_ZN5Block14mLightEmissionE|modscript_nextgen.cpp|3045
NoFound|_ZN5Block11mLightBlockE|modscript_nextgen.cpp|3046
NoFound|_ZN4Tile10getTextureEai|modscript_nextgen.cpp|3055
NoFound|_ZN4Tile8getColorEP10TileSourceiii|modscript_nextgen.cpp|3056
NoFound|_ZTV17LiquidBlockStatic|modscript_nextgen.cpp|3065
NoFound|_ZTV18LiquidBlockDynamic|modscript_nextgen.cpp|3066
NoFound|_ZN17LiquidBlockStaticC1ERKSsi7BlockIDRK8MaterialS1_S1_|modscript_nextgen.cpp|3070
NoFound|_ZN18LiquidBlockDynamicC1ERKSsiRK8MaterialS1_S1_|modscript_nextgen.cpp|3073
NoFound|_ZTV9BlockItem|modscript_nextgen.cpp|3074
Found|_ZN4Item7setIconERKSsi|modscript_nextgen.cpp|3079
Found|_ZN3Mob11setSneakingEb|modscript_nextgen.cpp|3081
Found|_ZNK3Mob10isSneakingEv|modscript_nextgen.cpp|3082
Found|_ZN5Block10getTextureEai|modscript_nextgen.cpp|3085
Found|_ZN7Recipes11getInstanceEv|modscript_nextgen.cpp|3086
Found|_ZN7Recipes15addShapedRecipeERKSt6vectorI12ItemInstanceSaIS1_EERKS0_ISsSaISsEERKS0_INS_4TypeESaISA_EE|modscript_nextgen.cpp|3090
Found|_ZN14FurnaceRecipes11getInstanceEv|modscript_nextgen.cpp|3092
Found|_ZN14FurnaceRecipes16addFurnaceRecipeEiRK12ItemInstance|modscript_nextgen.cpp|3094
Found|_ZN3Gui14showTipMessageERKSs|modscript_nextgen.cpp|3096
Found|_ZN4Item15setMaxStackSizeEh|modscript_nextgen.cpp|3099
Found|_ZN4Item12setMaxDamageEi|modscript_nextgen.cpp|3100
NoFound|_ZN4Item6mItemsE|modscript_nextgen.cpp|3102
Found|_ZN20ClientNetworkHandler6handleERKN6RakNet10RakNetGUIDEP10TextPacket|modscript_nextgen.cpp|3104
NoFound|_ZTV20ClientNetworkHandler|modscript_nextgen.cpp|3108
NoFound|_ZTV26LegacyClientNetworkHandler|modscript_nextgen.cpp|3115
NoFound|_ZTV13SetTimePacket|modscript_nextgen.cpp|3118
NoFound|_ZN14RakNetInstance4sendER6Packet|modscript_nextgen.cpp|3120
NoFound|_ZN6PacketC2Ev|modscript_nextgen.cpp|3121
NoFound|_ZN24ClientSideNetworkHandler6handleERKN6RakNet10RakNetGUIDEP13MessagePacket|modscript_nextgen.cpp|3123
NoFound|_ZTV13MessagePacket|modscript_nextgen.cpp|3127
Found|_ZN11CompoundTag9putStringERKSsS1_|modscript_nextgen.cpp|3130
Found|_ZNK11CompoundTag9getStringERKSs|modscript_nextgen.cpp|3132
NoFound|_ZN11CompoundTag7putLongERKSsx|modscript_nextgen.cpp|3134
NoFound|_ZNK11CompoundTag7getLongERKSs|modscript_nextgen.cpp|3137
Found|_ZNK11CompoundTag3getERKSs|modscript_nextgen.cpp|3139
Found|_ZN6Entity13saveWithoutIdER11CompoundTag|modscript_nextgen.cpp|3141
NoFound|_ZN6Entity4loadER11CompoundTag|modscript_nextgen.cpp|3143
Found|_ZN5Level11addParticleE12ParticleTypeRK4Vec3S3_i|modscript_nextgen.cpp|3147
NoFound|_ZN15MinecraftClient9setScreenEP6Screen|modscript_nextgen.cpp|3148
NoFound|_ZN14ProgressScreenC1Ev|modscript_nextgen.cpp|3149
NoFound|_ZN9Minecraft17locateMultiplayerEv|modscript_nextgen.cpp|3150
Found|_ZN5Level9addEntityESt10unique_ptrI6EntitySt14default_deleteIS1_EE|modscript_nextgen.cpp|3152
Found|_ZN16MultiPlayerLevel9addEntityESt10unique_ptrI6EntitySt14default_deleteIS1_EE|modscript_nextgen.cpp|3156
